,SOURCE_ID_PRIMARY,ra1,dec1,mag1,MAG1,PARALLAX1,parallax_error1,DIST1,RUWE1,PMRA1,PMRA_ERROR1,PMDEC1,PMDEC_ERROR1,BminusR1,mass_calc1,mass_flame1,mass_flame_upper1,mass_flame_lower1,age_flame1,age_flame_upper1,age_flame_lower1,PROB1,SOURCE_ID_SECONDARY,ra2,dec2,mag2,MAG2,PARALLAX2,parallax_error2,DIST2,RUWE2,PMRA2,PMRA_ERROR2,PMDEC2,PMDEC_ERROR2,BminusR2,mass_calc2,mass_flame2,mass_flame_upper2,mass_flame_lower2,age_flame2,age_flame_upper2,age_flame_lower2,PROB2,DIST,RA_MEAN,DEC_MEAN,vRA,vRAerr,vDEC,vDECerr,V2D,Log10vRA,Log10vDEC,Log10r,r,M
417,6.533029162869082e+18,357.3829934926668,-41.983454925428575,4.839880575893732,4.839880575893732,8.465132967382477,0.020354846492409706,118.13163524461592,0.9435973167419434,80.49717175577258,0.016497928649187088,13.18097066060023,0.01499258540570736,0.8689556121826172,0.9867534607868919,0.883064866065979,0.9231060147285461,0.8430513143539429,12.99553394317627,13.5,11.531667709350586,0.14856083691120148,6.533029162867994e+18,357.38316876433953,-41.98494641223405,6.3190550800177725,6.3190550800177725,8.525406269117665,0.01991143450140953,117.2964628820551,1.0217063426971436,79.55422359561598,0.018238721415400505,14.18694775951629,0.015005848370492458,1.2273035049438477,0.7708475682506597,0.752867579460144,0.7930865287780762,0.7128061652183533,13.172310829162598,13.5,10.611735343933105,0.017701122909784317,117.71404906333551,357.38308112850314,-41.98420066883131,1.1627373660351534,0.23106413583732965,0.45496629771623437,"(0.05290720412003525,)",1.2485801994393406,0.06548162929210999,-0.34202077314062707,-2.5120242267224606,0.0030759252222652862,1.635932445526123
418,6.533220649690584e+18,359.8683447658884,-41.8787422015989,6.561655443327986,6.561655443327986,9.61752237513647,0.018757078796625137,103.97688313002861,1.061057209968567,92.92797251623242,0.015388517640531063,52.39914265537075,0.01621931418776512,1.2381629943847656,0.740252666331884,0.7352539896965027,0.7753860354423523,0.6951501965522766,9.40720272064209,12.044981002807617,6.741176605224609,0.07873209565877914,6.533220855849014e+18,359.8674636821137,-41.87792856619225,6.5657791927058735,6.5657791927058735,9.616141546742485,0.01672779768705368,103.99181367486784,0.924076497554779,91.3502943095702,0.014191669411957264,51.217824754128074,0.014211086556315422,1.2468185424804688,0.7397432457807976,0.7688540816307068,0.8089513778686523,0.7285428643226624,2.385148286819458,4.819727897644043,0.20000000298023224,0.10324709862470627,103.98434840244823,359.86790422400105,-41.878335383895575,0.7647609902984086,0.18223217472892958,0.5744379338819674,"(0.10928248084847428,)",0.9564718041661167,-0.11647427309888118,-0.2407568885226413,-2.7219699177934533,0.0018968373045876008,1.5041080713272095
419,6.563190553526483e+18,322.7335364152257,-48.36007903243502,5.566762621664212,5.566762621664212,13.147437373089241,0.014649732038378716,76.06044977607914,0.9099264144897461,-54.629655018663044,0.012388969771564007,-109.37260035745544,0.011150235310196877,1.027155876159668,0.8739965331329371,0.8129531741142273,0.8529531955718994,0.7729531526565552,0.0,0.0,0.0,0.024319808930158615,6.56319055352594e+18,322.73642173026656,-48.36024839397244,6.2915334818406325,6.2915334818406325,13.152330877776665,0.014320791698992252,76.03215044488334,0.9351511001586914,-58.78147089196825,0.01228523999452591,-107.86108052330495,0.011928488500416279,1.2374153137207031,0.7743972865679253,0.7658377289772034,0.8079107999801636,0.7213095426559448,9.31289291381836,13.5,5.536078453063965,0.01835143007338047,76.04630011048124,322.7349790727461,-48.36016371320373,1.4823260098149034,0.053906432057321464,0.5747573127395741,"(0.09458204276336131,)",1.589854197063803,0.1709437290772602,-0.2405154944175509,-2.592703525618843,0.0025544445182684333,1.5787909030914307
420,6.565037664340832e+18,328.59423997842663,-44.1632886077544,6.097249888016161,6.097249888016161,11.966744448984693,0.01936541311442852,83.56491644516099,0.9004606604576111,19.098901048969235,0.01851458102464676,-89.20810108971737,0.013265895657241344,1.106032371520996,0.7999252083979703,0.7768998146057129,0.8190217018127441,0.7367798686027527,10.547150611877441,12.789822578430176,7.470552444458008,0.07873209565877914,6.565043539856092e+18,328.6009267479976,-44.16188832452395,6.992595327542286,6.992595327542286,11.998845180491085,0.014316125772893429,83.34135368509457,0.9352763891220093,18.768877311397237,0.012202642858028412,-88.55477458392892,0.011525651440024376,1.4087800979614258,0.7388693130757942,0.7086803317070007,0.7490496039390564,0.6683186292648315,7.298917770385742,10.543883323669434,4.0446367263793945,0.011780694127082825,83.45313506512778,328.59758336321215,-44.16258846613918,0.17428980710468747,0.03324267892693895,0.4465082620492488,"(0.10872791049244193,)",0.479318855188099,-0.758728010753627,-0.3501705006518051,-2.137965064550899,0.007278383508413124,1.4855801463127136
421,6.563586446431727e+18,325.41179014379617,-46.978570060464264,5.112509512880356,5.112509512880356,8.67569901614631,0.01544560119509697,115.26448740774705,1.002314567565918,0.5262438609958302,0.013643154874444008,-60.7820504574378,0.012163331732153893,0.8474178314208984,0.9428509876082479,0.0,0.0,0.0,0.0,0.0,0.0,0.048725761473178864,6.563586446431132e+18,325.417170886379,-46.97591831526962,8.609463579798685,8.609463579798685,8.660076359546172,0.015797438099980354,115.47242293050688,1.002804160118103,1.5228298581877695,0.01447439007461071,-61.04929500770951,0.012799205258488655,1.9807376861572266,0.5759129809019996,0.5835669040679932,0.6235726475715637,0.5435535907745361,0.7722312211990356,5.8162455558776855,0.20000000298023224,0.18951533734798431,115.36845516912697,325.4144805150876,-46.977244187866944,0.5450383346365789,0.017408714708518656,0.2654703825992953,"(0.13372704851351438,)",0.6062518538205319,-0.2635729510524565,-0.5759839242668232,-2.040056855072484,0.0091189145250991,1.5264178916762412
422,6.58423640867255e+18,320.82236164530116,-36.20387878063116,6.183184143283989,6.183184143283989,8.264369378937316,0.019224807620048523,121.00136793844351,0.9435577392578125,17.225454886514807,0.015530445612967014,-10.256842083110065,0.01601133868098259,1.1719369888305664,0.7885316861882095,0.7884107828140259,0.8346195220947266,0.7479286789894104,5.932308673858643,8.395755767822266,1.3651037216186523,0.020564982667565346,6.584238710775022e+18,320.916713151688,-36.08682840160845,7.743220084690156,7.743220084690156,8.20965130763273,0.01522149983793497,121.8078530412459,1.0122406482696533,17.398582945346874,0.012868113815784454,-10.24399296236516,0.012816845439374447,1.7534551620483398,0.6577382120838746,0.0,0.0,0.0,0.0,0.0,0.0,0.05765458196401596,121.40461048984471,320.8695373984946,-36.1453535911198,0.20100437097426907,0.057944455518169354,0.11848781176519849,"(0.041234163556153725,)",0.23332834951558434,-0.6967944984533139,-0.9263263210070889,-0.5288050172882501,0.29593408066713167,1.4461489948979005
423,6.604120320545298e+18,343.9002334917385,-31.761834029271622,5.915188542252711,5.915188542252711,14.645516004291704,0.017025815322995186,68.28028453944273,0.9650862216949463,-37.683658574792595,0.02207171358168125,-25.23815457296556,0.013640536926686764,1.1111574172973633,0.8246104434005621,0.7832751274108887,0.8291023373603821,0.7432751059532166,13.461682319641113,13.5,8.821550369262695,0.052572544664144516,6.604120320545298e+18,343.90060363619483,-31.76227311480148,6.008508008807254,6.008508008807254,14.652223308508658,0.017379945144057274,68.24902807885083,0.8875556588172913,-32.01877441760693,0.017499009147286415,-27.944927373995025,0.014642824418842793,1.1646184921264648,0.8118637853752393,0.8054243922233582,0.8458650708198547,0.7649655342102051,6.578270435333252,8.832447052001953,4.358421802520752,0.03419942036271095,68.26465630914677,343.9004185639667,-31.76205357203655,1.8438509789748776,0.03926929649552299,0.868287600335084,"(0.02937072089289392,)",2.03806520738721,0.26572581822295743,-0.06133640091732029,-3.1913553846863367,0.0006436423551785126,1.5886995196342468
424,6.612042160089278e+18,334.08300762226804,-32.88646722028745,4.697856173955728,4.697856173955728,12.386820105949102,0.01278296485543251,80.7309698087666,0.8411688208580017,-90.99834737175316,0.012965892441570759,-77.7692116731275,0.013406876474618912,0.8067865371704102,1.010428127793052,0.9557110667228699,0.995718777179718,0.9157043695449829,7.7063703536987305,8.854785919189453,6.558670997619629,0.18951533734798431,6.612042164383881e+18,334.08482897709604,-32.88634738784924,7.778464755403759,7.778464755403759,12.375897014334143,0.01424180157482624,80.80222377753866,1.065470576286316,-94.07546619209113,0.014415181241929531,-76.83483104123366,0.014666875824332237,1.7211666107177734,0.6541729890508722,0.0,0.0,0.0,0.0,0.0,0.0,0.12193932384252548,80.76659679315263,334.08391829968207,-32.88640730406834,1.2406855575065965,0.08788167947919269,0.3059368107020289,"(0.07532383716210465,)",1.277848967894087,0.09366172674978811,-0.5143682650128416,-2.665018048788883,0.002162628645451858,1.6098840557737422
425,6.624792479177389e+18,340.2525357998045,-22.146628107504245,5.892618434901405,5.892618434901405,8.132170291342092,0.024831276386976242,122.96840378080242,0.9876574873924255,24.425755262924618,0.021926401183009148,-15.462228090007502,0.018106263130903244,1.0564298629760742,0.8277232674560452,0.8568170070648193,0.8971491456031799,0.8163797855377197,1.7841383218765259,3.5859694480895996,0.20000000298023224,0.039338938891887665,6.624792479177389e+18,340.2516466180068,-22.148421036263976,7.121959208826747,7.121959208826747,8.13993929557784,0.019579721614718437,122.85103901736306,1.1798930168151855,24.910485550098404,0.01727905496954918,-16.540325565667537,0.013641704805195332,1.4814062118530273,0.7241522019295026,0.7277891039848328,0.7677928805351257,0.6877859830856323,0.6644211411476135,3.264755964279175,0.20000000298023224,0.028003770858049393,122.90972139908274,340.25209120890565,-22.147524571884112,0.2555091366473673,0.10120627258832018,0.6096855298140208,"(0.06918449757965096,)",0.6610607870497888,-0.5925935654917385,-0.21489411233661346,-2.373401473498219,0.004232515200584971,1.584606111049652
426,6.643594093654569e+18,291.3317879214405,-54.40067563022389,4.6717107182656825,4.6717107182656825,9.599770373165692,0.017850972712039948,104.16915833688141,1.0456056594848633,20.935503253562935,0.01334361732006073,-36.613606588492644,0.012469960376620293,0.7898492813110352,1.0148479363228544,1.0834434032440186,1.1237789392471313,1.042789101600647,0.24711179733276367,1.1203234195709229,0.20000000298023224,0.18951533734798431,6.643594093654569e+18,291.33090186904775,-54.3987516636115,7.205696731045559,7.205696731045559,9.63531379420871,0.014776190742850304,103.78489184244819,1.135064721107483,22.284977039921372,0.011020169593393803,-35.5230907557093,0.010399344377219677,1.5181264877319336,0.714793840597626,0.723967969417572,0.7639711499214172,0.6839632391929626,0.33707231283187866,2.97283935546875,0.20000000298023224,0.019779087975621223,103.9770250896648,291.3313448952441,-54.39971364691769,0.587668070379522,0.0480440584126507,0.6704172058654304,"(0.07168928768235193,)",0.8915228493224397,-0.23086790505672303,-0.17365484832091174,-2.4419162313747442,0.003614795796831526,1.8074113726615906
427,6.657385435502969e+18,289.2883457188969,-50.58957347744262,6.342472942563017,6.342472942563017,10.286726761984555,0.017372947186231613,97.2126530759602,0.8615738153457642,77.55443208255191,0.01621996983885765,-154.41736010494049,0.011532164178788662,1.1793537139892578,0.7678399630057229,0.8065495491027832,0.846554696559906,0.7665430307388306,0.34751221537590027,2.2567169666290283,0.20000000298023224,0.05765458196401596,6.657385955197781e+18,289.17540272430534,-50.58969722111721,7.7733239448976725,7.7733239448976725,10.347043397549488,0.014956172555685043,96.64596557474883,1.155940055847168,77.03724523042601,0.013894274830818176,-154.6476612838589,0.010646219365298748,1.7038516998291016,0.654691709016,0.6723291277885437,0.7123312950134277,0.6323261260986328,1.420854926109314,4.7269792556762695,0.20000000298023224,0.05283904820680618,96.92930932535452,289.2318742216011,-50.58963534927992,0.45788037849318264,0.12520405486186365,0.7798588037465946,"(0.23276252204429798,)",0.9043418572587081,-0.33924796685605585,-0.10798402077689959,-0.916122636640799,0.12130462605155885,1.478878676891327
428,6.658696396962053e+18,291.1273015257101,-50.190928538732855,5.096769457618688,5.096769457618688,8.361616686784735,0.0179715845733881,119.59409734489117,1.1553786993026733,12.021746251226919,0.017287570983171463,2.383591374818488,0.012309836223721504,0.8402061462402344,0.9453316845446964,0.9980481266975403,1.0380852222442627,0.9579653143882751,0.0,0.0,0.0,0.048725761473178864,6.658696401257998e+18,291.12752381324253,-50.19951575485994,8.080731955772121,8.080731955772121,8.365328206056756,0.01587279513478279,119.54103597226097,1.0592067241668701,11.638228985526506,0.01495090126991272,1.939032627352431,0.010558396577835083,1.7691335678100586,0.6244429888756523,0.0,0.0,0.0,0.0,0.0,0.0,0.07873209565877914,119.56756665857607,291.1274126694763,-50.1952221467964,0.22330498804220483,0.04543130789977169,0.2560822994263098,"(0.017949662179041457,)",0.3397694244101364,-0.6511015758313368,-0.5916204392088382,-1.746597226275723,0.017922672693977213,1.6224911155731925
429,6.675608539358068e+18,308.2270766056041,-45.50568119196598,6.44061941529987,6.44061941529987,12.594114728331421,0.01706981472671032,79.4021669304333,1.0090388059616089,-12.07111518622515,0.01771802455186844,11.53771074412223,0.015083124861121178,1.2426948547363281,0.7553619293927439,0.0,0.0,0.0,0.0,0.0,0.0,0.02945796400308609,6.675608535064964e+18,308.2235437518331,-45.50539894834733,7.773363377349831,7.773363377349831,12.62362090940314,0.016755513846874237,79.21657400652101,1.1947119235992432,-12.44519783269841,0.015757469460368156,10.868160694202505,0.01423286646604538,1.7614803314208984,0.6546877284936669,0.0,0.0,0.0,0.0,0.0,0.0,0.048725761473178864,79.30937046847716,308.2253101787186,-45.505540070156655,0.119385358207975,0.024945441364508783,0.2719207463753657,"(0.022323208571360675,)",0.29697433569886544,-0.9230489331681258,-0.565557656360206,-2.4622498603323044,0.00344945226735753,1.4100496578864108
430,6.695911949280082e+18,306.38134828604706,-35.80392385822443,4.9575982277252315,4.9575982277252315,9.199768058836217,0.015114299021661282,108.6983925686602,0.8877754807472229,42.68776725247774,0.014081508852541447,-13.038496323370959,0.011470942758023739,0.8541336059570312,0.9675515845034826,0.0,0.0,0.0,0.0,0.0,0.0,0.0894007608294487,6.695911880560605e+18,306.3876983744301,-35.805498785234256,6.635992437703067,6.635992437703067,9.193446574560026,0.013424202799797058,108.77313441589857,0.8878821134567261,43.454910770608066,0.01206335797905922,-13.31116742812036,0.009825285524129868,1.3028249740600586,0.7311231715691786,0.0,0.0,0.0,0.0,0.0,0.0,0.019779087975621223,108.73576349227937,306.3845233302386,-35.80471132172934,0.42399628938805145,0.08232405903218055,0.15083864030052793,"(0.032034017814122934,)",0.4500279422686421,-0.37263794412742124,-0.8214873910943097,-1.9905278933523094,0.010220499154788936,1.6986747560726612
431,6.666179333798783e+18,301.89878976994504,-51.750890722683664,5.868701870970335,5.868701870970335,18.553568610101404,0.013555476441979408,53.89798701342849,0.9787076711654663,-16.51605357233953,0.012941482476890087,-31.09752978229429,0.011468309909105301,1.034982681274414,0.8310346160908213,0.8623762726783752,0.9023847579956055,0.8223668336868286,0.9976313710212708,2.56195068359375,0.20000000298023224,0.14856083691120148,6.666179127640353e+18,301.9073105620371,-51.74934566335434,5.9745175916249496,5.9745175916249496,18.562467389258437,0.013235041871666908,53.87214851505523,0.9730992317199707,-17.822941894912248,0.012818556278944016,-26.672940350258806,0.01190994679927826,1.0655994415283203,0.8164836164400272,0.8441197276115417,0.8841320276260376,0.8041027188301086,1.406184196472168,3.0769505500793457,0.20000000298023224,0.0894007608294487,53.88506776424186,301.9030501659911,-51.750118193019006,0.3331182558926038,0.012907284669141228,1.1372102140175802,"(0.016631899765206837,)",1.1849957144542087,-0.47740156599941175,0.05584075171445822,-2.286546561860582,0.00516955830794936,1.706496000289917
432,6.693376952207187e+18,305.5517418732594,-37.99917875380502,6.2553598842706055,6.2553598842706055,8.47283454696401,0.015388215892016888,118.02425675340496,1.0323371887207031,12.197167642991054,0.014793295413255692,6.0012487156140795,0.011668211780488491,1.1392459869384766,0.7790878085259496,0.8153020739555359,0.8553136587142944,0.7752907872200012,0.2745763659477234,2.1245951652526855,0.20000000298023224,0.0894007608294487,6.693376956502551e+18,305.55182995274424,-37.99811628754539,9.283044084126496,9.283044084126496,8.479393663980476,0.022252170369029045,117.93296073136563,1.0188395977020264,11.362815610560666,0.021631469950079918,6.880768760374865,0.016970889642834663,2.0690441131591797,0.5199799209741636,0.0,0.0,0.0,0.0,0.0,0.0,0.06336898356676102,117.97860874238529,305.5517859130018,-37.998647520675206,0.4769410797659991,0.04942959552899487,0.4867417493359788,"(0.03220573542738745,)",0.6814619021742931,-0.32153526941485744,-0.312701401386206,-2.65907958349913,0.002192403145531495,1.3352819949296995
