0.058973 0.276093
0.059256 0.276536
0.059538 0.277921
0.059821 0.279134
0.060104 0.280069
0.060387 0.282822
0.060670 0.282397
0.060953 0.284377
0.061235 0.285478
0.061518 0.286512
0.061801 0.287561
0.062084 0.289411
0.062367 0.290377
0.062650 0.291113
0.062933 0.292919
0.063215 0.294936
0.063498 0.296184
0.063781 0.297145
0.064064 0.298153
0.064347 0.299515
0.064630 0.301300
0.064912 0.302702
0.065195 0.304159
0.065478 0.305340
0.065761 0.305992
0.066044 0.308281
0.066327 0.308649
0.066609 0.309997
0.066892 0.311037
0.067175 0.312732
0.067458 0.313875
0.067741 0.314083
0.068024 0.315859
0.068307 0.317564
0.068589 0.319036
0.068872 0.320244
0.069155 0.321002
0.069438 0.322903
0.069721 0.323127
0.070004 0.325589
0.070286 0.326794
0.070569 0.326957
0.070852 0.328679
0.071135 0.330226
0.071418 0.331693
0.071701 0.332351
0.071983 0.334075
0.072266 0.334536
0.072549 0.336594
0.072832 0.338151
0.073115 0.339581
0.073398 0.340686
0.073681 0.341938
0.073963 0.342803
0.074246 0.344190
0.074529 0.345068
0.074812 0.345971
0.075095 0.347336
0.075378 0.348985
0.075660 0.350204
0.075943 0.352274
0.076226 0.352610
0.076509 0.353434
0.076792 0.355590
0.077075 0.355965
0.077357 0.358551
0.077640 0.360103
0.077923 0.360129
0.078206 0.361681
0.078489 0.362598
0.078772 0.364475
0.079055 0.365376
0.079337 0.366630
0.079620 0.366824
0.079903 0.369127
0.080186 0.370850
0.080469 0.370391
0.080752 0.373390
0.081034 0.374307
0.081317 0.376305
0.081600 0.376957
0.081883 0.377202
0.082166 0.378915
0.082449 0.379908
0.082731 0.380997
0.083014 0.382846
0.083297 0.383383
0.083580 0.385953
0.083863 0.387006
0.084146 0.387197
0.084429 0.389604
0.084711 0.389905
0.084994 0.391324
0.085277 0.393905
0.085560 0.394525
0.085843 0.395342
0.086126 0.396717
0.086408 0.396251
0.086691 0.398801
0.086974 0.400157
0.087257 0.401411
0.087540 0.402406
0.087823 0.404198
0.088106 0.405329
0.088388 0.406018
0.088671 0.408317
0.088954 0.407643
0.089237 0.410293
0.089520 0.410875
0.089803 0.411465
0.090085 0.412971
0.090368 0.413668
0.090651 0.416398
0.090934 0.416820
0.091217 0.418060
0.091500 0.419692
0.091782 0.420582
0.092065 0.421965
0.092348 0.424298
0.092631 0.425074
0.092914 0.426052
0.093197 0.426022
0.093480 0.428277
0.093762 0.429720
0.094045 0.430340
0.094328 0.431432
0.094611 0.433086
0.094894 0.434988
0.095177 0.434495
0.095459 0.436951
0.095742 0.438941
0.096025 0.439376
0.096308 0.439909
0.096591 0.441324
0.096874 0.442866
0.097156 0.443858
0.097439 0.444376
0.097722 0.446399
0.098005 0.448236
0.098288 0.449560
0.098571 0.449544
0.098854 0.451837
0.099136 0.453194
0.099419 0.453882
0.099702 0.453830
0.099985 0.455935
0.100268 0.457091
0.100551 0.458738
0.100833 0.460329
0.101116 0.460803
0.101399 0.461941
0.101682 0.464167
0.101965 0.464702
0.102248 0.464668
0.102530 0.466419
0.102813 0.468187
0.103096 0.470159
0.103379 0.469915
0.103662 0.470815
0.103945 0.472260
0.104228 0.474684
0.104510 0.475431
0.104793 0.476795
0.105076 0.477653
0.105359 0.476647
0.105642 0.478521
0.105925 0.480397
0.106207 0.482446
0.106490 0.484189
0.106773 0.484085
0.107056 0.486290
0.107339 0.488403
0.107622 0.487804
0.107904 0.489168
0.108187 0.490268
0.108470 0.492140
0.108753 0.493177
0.109036 0.493362
0.109319 0.494835
0.109602 0.497160
0.109884 0.497567
0.110167 0.498624
0.110450 0.500568
0.110733 0.500786
0.111016 0.502616
0.111299 0.503383
0.111581 0.504229
0.111864 0.505016
0.112147 0.506930
0.112430 0.508659
0.112713 0.509691
0.112996 0.510677
0.113279 0.511873
0.113561 0.513465
0.113844 0.513606
0.114127 0.515662
0.114410 0.516347
0.114693 0.517130
0.114976 0.519253
0.115258 0.520229
0.115541 0.520722
0.115824 0.523166
0.116107 0.523919
0.116390 0.524333
0.116673 0.525533
0.116955 0.527009
0.117238 0.527914
0.117521 0.530299
0.117804 0.530170
0.118087 0.531104
0.118370 0.532653
0.118653 0.533554
0.118935 0.535580
0.119218 0.536539
0.119501 0.537369
0.119784 0.539480
0.120067 0.539275
0.120350 0.540856
0.120632 0.540361
0.120915 0.542909
0.121198 0.545018
0.121481 0.545504
0.121764 0.547208
0.122047 0.547421
0.122329 0.549409
0.122612 0.549373
0.122895 0.550980
0.123178 0.552113
0.123461 0.553544
0.123744 0.555190
0.124027 0.555589
0.124309 0.556049
0.124592 0.557512
0.124875 0.559405
0.125158 0.560393
0.125441 0.561437
0.125724 0.562188
0.126006 0.564460
0.126289 0.563412
0.126572 0.564997
0.126855 0.567174
0.127138 0.568854
0.127421 0.569840
0.127703 0.571042
0.127986 0.572750
0.128269 0.573953
0.128552 0.575462
0.128835 0.575182
0.129118 0.575249
0.129401 0.577152
0.129683 0.577538
0.129966 0.579770
0.130249 0.581459
0.130532 0.581906
0.130815 0.582977
0.131098 0.583556
0.131380 0.586000
0.131663 0.586805
0.131946 0.588037
0.132229 0.588246
0.132512 0.590788
0.132795 0.590877
0.133077 0.593414
0.133360 0.592954
0.133643 0.594733
0.133926 0.594531
0.134209 0.596586
0.134492 0.597515
0.134775 0.599533
0.135057 0.600142
0.135340 0.601598
0.135623 0.601649
0.135906 0.603202
0.136189 0.605262
0.136472 0.605692
0.136754 0.606900
0.137037 0.607686
0.137320 0.609128
0.137603 0.610464
0.137886 0.612360
0.138169 0.611974
0.138452 0.613831
0.138734 0.615445
0.139017 0.615503
0.139300 0.615681
0.139583 0.617875
0.139866 0.619145
0.140149 0.618650
0.140431 0.620491
0.140714 0.621941
0.140997 0.623304
0.141280 0.623079
0.141563 0.625316
0.141846 0.627390
0.142128 0.627784
0.142411 0.630041
0.142694 0.629757
0.142977 0.630486
0.143260 0.632503
0.143543 0.632017
0.143826 0.634491
0.144108 0.634571
0.144391 0.636058
0.144674 0.637304
0.144957 0.637693
0.145240 0.640028
0.145523 0.641212
0.145805 0.643174
0.146088 0.643931
0.146371 0.643405
0.146654 0.645060
0.146937 0.645793
0.147220 0.647277
0.147502 0.649539
0.147785 0.649917
0.148068 0.649895
0.148351 0.652585
0.148634 0.653540
0.148917 0.654994
0.149200 0.655272
0.149482 0.655893
0.149765 0.657392
0.150048 0.658507
0.150331 0.659213
0.150614 0.659697
0.150897 0.660081
0.151179 0.662027
0.151462 0.663722
0.151745 0.663224
0.152028 0.665646
0.152311 0.665749
0.152594 0.668200
0.152876 0.669655
0.153159 0.669575
0.153442 0.670512
0.153725 0.672175
0.154008 0.671996
0.154291 0.675316
0.154574 0.674799
0.154856 0.676095
0.155139 0.677705
0.155422 0.678124
0.155705 0.679349
0.155988 0.680391
0.156271 0.680740
0.156553 0.682695
0.156836 0.683390
0.157119 0.683838
0.157402 0.685875
0.157685 0.686878
0.157968 0.687300
0.158250 0.688600
0.158533 0.689786
0.158816 0.691275
0.159099 0.691576
0.159382 0.693767
0.159665 0.695223
0.159948 0.694420
0.160230 0.695983
0.160513 0.696315
0.160796 0.698193
0.161079 0.699554
0.161362 0.699863
0.161645 0.701307
0.161927 0.700493
0.162210 0.703491
0.162493 0.704947
0.162776 0.705853
0.163059 0.706519
0.163342 0.707767
0.163625 0.708223
0.163907 0.710550
0.164190 0.711647
0.164473 0.712499
0.164756 0.712941
0.165039 0.713155
0.165322 0.715176
0.165604 0.715189
0.165887 0.716495
0.166170 0.717592
0.166453 0.718951
0.166736 0.719071
0.167019 0.722157
0.167301 0.721709
0.167584 0.723531
0.167867 0.724311
0.168150 0.725239
0.168433 0.726839
0.168716 0.726901
0.168999 0.728527
0.169281 0.730078
0.169564 0.730679
0.169847 0.730934
0.170130 0.732622
0.170413 0.733444
0.170696 0.734036
0.170978 0.735995
0.171261 0.736520
0.171544 0.737628
0.171827 0.737826
0.172110 0.739822
0.172393 0.740479
0.172675 0.741437
0.172958 0.742008
0.173241 0.744247
0.173524 0.745346
0.173807 0.743774
0.174090 0.747370
0.174373 0.747487
0.174655 0.749009
0.174938 0.748790
0.175221 0.751253
0.175504 0.751892
0.175787 0.752999
0.176070 0.754609
0.176352 0.754196
0.176635 0.755306
0.176918 0.756395
0.177201 0.756963
0.177484 0.758147
0.177767 0.759264
0.178049 0.759585
0.178332 0.761946
0.178615 0.762932
0.178898 0.763667
0.179181 0.765208
0.179464 0.766410
0.179747 0.766458
0.180029 0.767328
0.180312 0.768475
0.180595 0.769469
0.180878 0.769368
0.181161 0.772634
0.181444 0.774174
0.181726 0.774730
0.182009 0.774159
0.182292 0.776555
0.182575 0.776339
0.182858 0.777871
0.183141 0.779608
0.183423 0.780662
0.183706 0.780355
0.183989 0.781702
0.184272 0.781770
0.184555 0.782885
0.184838 0.784318
0.185121 0.784876
0.185403 0.786052
0.185686 0.788882
0.185969 0.788701
0.186252 0.789956
0.186535 0.790314
0.186818 0.790528
0.187100 0.791228
0.187383 0.794069
0.187666 0.794341
0.187949 0.796027
0.188232 0.796268
0.188515 0.797126
0.188798 0.798131
0.189080 0.798870
0.189363 0.800290
0.189646 0.800053
0.189929 0.802802
0.190212 0.803191
0.190495 0.804062
0.190777 0.805010
0.191060 0.805173
0.191343 0.806279
0.191626 0.809134
0.191909 0.807846
0.192192 0.808436
0.192474 0.810400
0.192757 0.811527
0.193040 0.811990
0.193323 0.813039
0.193606 0.813915
0.193889 0.816179
0.194172 0.816400
0.194454 0.816667
0.194737 0.818454
0.195020 0.819297
0.195303 0.819922
0.195586 0.821682
0.195869 0.821521
0.196151 0.822944
0.196434 0.823359
0.196717 0.824652
0.197000 0.824632
0.197283 0.827615
0.197566 0.827580
0.197848 0.828028
0.198131 0.829249
0.198414 0.829732
0.198697 0.831675
0.198980 0.831035
0.199263 0.833697
0.199546 0.833261
0.199828 0.835161
0.200111 0.834898
0.200394 0.836726
0.200677 0.837979
0.200960 0.840191
0.201243 0.840736
0.201525 0.839386
0.201808 0.840875
0.202091 0.842616
0.202374 0.843540
0.202657 0.844543
0.202940 0.845192
0.203222 0.845116
0.203505 0.847109
0.203788 0.847727
0.204071 0.848737
0.204354 0.848662
0.204637 0.848911
0.204920 0.851498
0.205202 0.852202
0.205485 0.852353
0.205768 0.853708
0.206051 0.855286
0.206334 0.857619
0.206617 0.857608
0.206899 0.858256
0.207182 0.858411
0.207465 0.859875
0.207748 0.860304
0.208031 0.862079
0.208314 0.862107
0.208597 0.863835
0.208879 0.864890
0.209162 0.864598
0.209445 0.864539
0.209728 0.867067
0.210011 0.868548
0.210294 0.868807
0.210576 0.868887
0.210859 0.870845
0.211142 0.872081
0.211425 0.873242
0.211708 0.872806
0.211991 0.874352
0.212273 0.876046
0.212556 0.877488
0.212839 0.877819
0.213122 0.877486
0.213405 0.879145
0.213688 0.880996
0.213971 0.881190
0.214253 0.881636
0.214536 0.883524
0.214819 0.882454
0.215102 0.883157
0.215385 0.885293
0.215668 0.887295
0.215950 0.887478
0.216233 0.887190
0.216516 0.887723
0.216799 0.888670
0.217082 0.889662
0.217365 0.891885
0.217647 0.893004
0.217930 0.893684
0.218213 0.893289
0.218496 0.894706
0.218779 0.895872
0.219062 0.896690
0.219345 0.897767
0.219627 0.899315
0.219910 0.897893
0.220193 0.901065
0.220476 0.900920
0.220759 0.901908
0.221042 0.901742
0.221324 0.903412
0.221607 0.903607
0.221890 0.905274
0.222173 0.906015
0.222456 0.905562
0.222739 0.909177
0.223021 0.909139
0.223304 0.909071
0.223587 0.910818
0.223870 0.912971
0.224153 0.912311
0.224436 0.912812
0.224719 0.913175
0.225001 0.914040
0.225284 0.916708
0.225567 0.916865
0.225850 0.916662
0.226133 0.918330
0.226416 0.918748
0.226698 0.919404
0.226981 0.919951
0.227264 0.920918
0.227547 0.924096
0.227830 0.921652
0.228113 0.923411
0.228395 0.924170
0.228678 0.925961
0.228961 0.927341
0.229244 0.927162
0.229527 0.927381
0.229810 0.927967
0.230093 0.929246
0.230375 0.930482
0.230658 0.930750
0.230941 0.932780
0.231224 0.933283
0.231507 0.933926
0.231790 0.934752
0.232072 0.934964
0.232355 0.934873
0.232638 0.938002
0.232921 0.937652
0.233204 0.939096
0.233487 0.941162
0.233770 0.940067
0.234052 0.941598
0.234335 0.941972
0.234618 0.943494
0.234901 0.943724
0.235184 0.944469
0.235467 0.945134
0.235749 0.946201
0.236032 0.946462
0.236315 0.948179
0.236598 0.949613
0.236881 0.949663
0.237164 0.949910
0.237446 0.953078
0.237729 0.951713
0.238012 0.952790
0.238295 0.953453
0.238578 0.955247
0.238861 0.955279
0.239144 0.955420
0.239426 0.955779
0.239709 0.957591
0.239992 0.958317
0.240275 0.958604
0.240558 0.960199
0.240841 0.960968
0.241123 0.961745
0.241406 0.962639
0.241689 0.964908
0.241972 0.964846
0.242255 0.963528
0.242538 0.966612
0.242820 0.965579
0.243103 0.966168
0.243386 0.968325
0.243669 0.968848
0.243952 0.969902
0.244235 0.970894
0.244518 0.971967
0.244800 0.972364
0.245083 0.972106
0.245366 0.974541
0.245649 0.973813
0.245932 0.974705
0.246215 0.975606
0.246497 0.975588
0.246780 0.977245
0.247063 0.979291
0.247346 0.979775
0.247629 0.981140
0.247912 0.981362
0.248194 0.981171
0.248477 0.982239
0.248760 0.982288
0.249043 0.983114
0.249326 0.985803
0.249609 0.985723
0.249892 0.986259
0.250174 0.985682
0.250457 0.988571
0.250740 0.988745
0.251023 0.990174
0.251306 0.991566
0.251589 0.991502
0.251871 0.992360
0.252154 0.993155
0.252437 0.992551
0.252720 0.993261
0.253003 0.994291
0.253286 0.995030
0.253568 0.995734
0.253851 0.996818
0.254134 0.998518
0.254417 1.000844
0.254700 0.999310
0.254983 0.998777
0.255266 1.002019
0.255548 1.001428
0.255831 1.002728
0.256114 1.002658
0.256397 1.004831
0.256680 1.003769
0.256963 1.007681
0.257245 1.006346
0.257528 1.007144
0.257811 1.008364
0.258094 1.009410
0.258377 1.009905
0.258660 1.009283
0.258943 1.011150
0.259225 1.011872
0.259508 1.012975
0.259791 1.013529
0.260074 1.013724
0.260357 1.014258
0.260640 1.014328
0.260922 1.015989
0.261205 1.017348
0.261488 1.017897
0.261771 1.017789
0.262054 1.019764
0.262337 1.019431
0.262619 1.020783
0.262902 1.022495
0.263185 1.021633
0.263468 1.022179
0.263751 1.022970
0.264034 1.024217
0.264317 1.023624
0.264599 1.025283
0.264882 1.026503
0.265165 1.026699
0.265448 1.028358
0.265731 1.028513
0.266014 1.027404
0.266296 1.029162
0.266579 1.030559
0.266862 1.031629
0.267145 1.032236
0.267428 1.033401
0.267711 1.032705
0.267993 1.033726
0.268276 1.034119
0.268559 1.035212
0.268842 1.037269
0.269125 1.037418
0.269408 1.037360
0.269691 1.038722
0.269973 1.039856
0.270256 1.039404
0.270539 1.040184
0.270822 1.041600
0.271105 1.041417
0.271388 1.042879
0.271670 1.044129
0.271953 1.044947
0.272236 1.045897
0.272519 1.045255
0.272802 1.046456
0.273085 1.046399
0.273367 1.048340
0.273650 1.049088
0.273933 1.048572
0.274216 1.049270
0.274499 1.051936
0.274782 1.051909
0.275065 1.051991
0.275347 1.051740
0.275630 1.051753
0.275913 1.055295
0.276196 1.054750
0.276479 1.054777
0.276762 1.055743
0.277044 1.056297
0.277327 1.057174
0.277610 1.059191
0.277893 1.057981
0.278176 1.058896
0.278459 1.060659
0.278741 1.061516
0.279024 1.061064
0.279307 1.061102
0.279590 1.063157
0.279873 1.062826
0.280156 1.064927
0.280439 1.064985
0.280721 1.065365
0.281004 1.064989
0.281287 1.065545
0.281570 1.068251
0.281853 1.068262
0.282136 1.068260
0.282418 1.068859
0.282701 1.067841
0.282984 1.069744
0.283267 1.073177
0.283550 1.073506
0.283833 1.073436
0.284116 1.074172
0.284398 1.074490
0.284681 1.074449
0.284964 1.074760
0.285247 1.076520
0.285530 1.077406
0.285813 1.077011
0.286095 1.077385
0.286378 1.078615
0.286661 1.078222
0.286944 1.080743
0.287227 1.080811
0.287510 1.081444
0.287792 1.082715
0.288075 1.084288
0.288358 1.082884
0.288641 1.084568
0.288924 1.084545
0.289207 1.086423
0.289490 1.087680
0.289772 1.087076
0.290055 1.088407
0.290338 1.088523
0.290621 1.089051
0.290904 1.089505
0.291187 1.090414
0.291469 1.090719
0.291752 1.090973
0.292035 1.091839
0.292318 1.093410
0.292601 1.093425
0.292884 1.093622
0.293166 1.094960
0.293449 1.095353
0.293732 1.094484
0.294015 1.097714
0.294298 1.096756
0.294581 1.098768
0.294864 1.097205
0.295146 1.099393
0.295429 1.099588
0.295712 1.100012
0.295995 1.100056
0.296278 1.100570
0.296561 1.102033
0.296843 1.101530
0.297126 1.101912
0.297409 1.104244
0.297692 1.104483
0.297975 1.103992
0.298258 1.105846
0.298540 1.107507
0.298823 1.105875
0.299106 1.107804
0.299389 1.108768
0.299672 1.108584
0.299955 1.108948
0.300238 1.109888
0.300520 1.110999
0.300803 1.111185
0.301086 1.110830
0.301369 1.111781
0.301652 1.113905
0.301935 1.113411
0.302217 1.114570
0.302500 1.114854
0.302783 1.117077
0.303066 1.116905
0.303349 1.116849
0.303632 1.116697
0.303914 1.118192
0.304197 1.117987
0.304480 1.118463
0.304763 1.119799
0.305046 1.119853
0.305329 1.121943
0.305612 1.120582
0.305894 1.121789
0.306177 1.122650
0.306460 1.124368
0.306743 1.122886
0.307026 1.123879
0.307309 1.123720
0.307591 1.125862
0.307874 1.126138
0.308157 1.125973
0.308440 1.126418
0.308723 1.128152
0.309006 1.127563
0.309289 1.127978
0.309571 1.128340
0.309854 1.130468
0.310137 1.130890
0.310420 1.130034
0.310703 1.133020
0.310986 1.133153
0.311268 1.132581
0.311551 1.134040
0.311834 1.132929
0.312117 1.134261
0.312400 1.135429
0.312683 1.133963
0.312965 1.137221
0.313248 1.136680
0.313531 1.137498
0.313814 1.138548
0.314097 1.139533
0.314380 1.139087
0.314663 1.139333
0.314945 1.139305
0.315228 1.139772
0.315511 1.141883
0.315794 1.142116
0.316077 1.143669
0.316360 1.144831
0.316642 1.143271
0.316925 1.144355
0.317208 1.144764
0.317491 1.145170
0.317774 1.145910
0.318057 1.145200
0.318339 1.146750
0.318622 1.146217
0.318905 1.148900
0.319188 1.149382
0.319471 1.147742
0.319754 1.150337
0.320037 1.151313
0.320319 1.151083
0.320602 1.150682
0.320885 1.152732
0.321168 1.153649
0.321451 1.153497
0.321734 1.151920
0.322016 1.154873
0.322299 1.155223
0.322582 1.155005
0.322865 1.155668
0.323148 1.157760
0.323431 1.157272
0.323713 1.158152
0.323996 1.157824
0.324279 1.159142
0.324562 1.160050
0.324845 1.159320
0.325128 1.161869
0.325411 1.160927
0.325693 1.162297
0.325976 1.162399
0.326259 1.161923
0.326542 1.163255
0.326825 1.164287
0.327108 1.166067
0.327390 1.164576
0.327673 1.165600
0.327956 1.165982
0.328239 1.166422
0.328522 1.164775
0.328805 1.166469
0.329087 1.168168
0.329370 1.169668
0.329653 1.168297
0.329936 1.170543
0.330219 1.169614
0.330502 1.169942
0.330785 1.169471
0.331067 1.172268
0.331350 1.171634
0.331633 1.174485
0.331916 1.173901
0.332199 1.173525
0.332482 1.175442
0.332764 1.173104
0.333047 1.173945
0.333330 1.175244
0.333613 1.176622
0.333896 1.175524
0.334179 1.175596
0.334462 1.180027
0.334744 1.176974
0.335027 1.178764
0.335310 1.179472
0.335593 1.178560
0.335876 1.178848
0.336159 1.180336
0.336441 1.181337
0.336724 1.181976
0.337007 1.180653
0.337290 1.182690
0.337573 1.182928
0.337856 1.183289
0.338138 1.183347
0.338421 1.184515
0.338704 1.184632
0.338987 1.183007
0.339270 1.185743
0.339553 1.185863
0.339836 1.187676
0.340118 1.186926
0.340401 1.187579
0.340684 1.188582
0.340967 1.190149
0.341250 1.189757
0.341533 1.190289
0.341815 1.190601
0.342098 1.190601
0.342381 1.191255
0.342664 1.191918
0.342947 1.192141
0.343230 1.192219
0.343512 1.193305
0.343795 1.193371
0.344078 1.195302
0.344361 1.193139
0.344644 1.195265
0.344927 1.193830
0.345210 1.195097
0.345492 1.196209
0.345775 1.195671
0.346058 1.197616
0.346341 1.196185
0.346624 1.197689
0.346907 1.198307
0.347189 1.198661
0.347472 1.200303
0.347755 1.200915
0.348038 1.198989
0.348321 1.202608
0.348604 1.202753
0.348886 1.201419
0.349169 1.202675
0.349452 1.202757
0.349735 1.203846
0.350018 1.202465
0.350301 1.205627
0.350584 1.204924
0.350866 1.205926
0.351149 1.204378
0.351432 1.206356
0.351715 1.208208
0.351998 1.207587
0.352281 1.208228
0.352563 1.208169
0.352846 1.207232
0.353129 1.209982
0.353412 1.209312
0.353695 1.208225
0.353978 1.210166
0.354260 1.210940
0.354543 1.210166
0.354826 1.212772
0.355109 1.212191
0.355392 1.211585
0.355675 1.212122
0.355958 1.212848
0.356240 1.213256
0.356523 1.212982
0.356806 1.213341
0.357089 1.215850
0.357372 1.215495
0.357655 1.215362
0.357937 1.215577
0.358220 1.214140
0.358503 1.216465
0.358786 1.219019
0.359069 1.216507
0.359352 1.218341
0.359635 1.217954
0.359917 1.217502
0.360200 1.218139
0.360483 1.219590
0.360766 1.221470
0.361049 1.221157
0.361332 1.220647
0.361614 1.221129
0.361897 1.223485
0.362180 1.223195
0.362463 1.224459
0.362746 1.223281
0.363029 1.223644
0.363311 1.224487
0.363594 1.224957
0.363877 1.224159
0.364160 1.225800
0.364443 1.225889
0.364726 1.225817
0.365009 1.225831
0.365291 1.227957
0.365574 1.227671
0.365857 1.229901
0.366140 1.227080
0.366423 1.228515
0.366706 1.230134
0.366988 1.228381
0.367271 1.232151
0.367554 1.230508
0.367837 1.229457
0.368120 1.229982
0.368403 1.231077
0.368685 1.231107
0.368968 1.232558
0.369251 1.233882
0.369534 1.231981
0.369817 1.231717
0.370100 1.234713
0.370383 1.233294
0.370665 1.234534
0.370948 1.234086
0.371231 1.234889
0.371514 1.235890
0.371797 1.235335
0.372080 1.234891
0.372362 1.236010
0.372645 1.237042
0.372928 1.236962
0.373211 1.239859
0.373494 1.237693
0.373777 1.238147
0.374059 1.238523
0.374342 1.238052
0.374625 1.239700
0.374908 1.240384
0.375191 1.239764
0.375474 1.239658
0.375757 1.240108
0.376039 1.242253
0.376322 1.243368
0.376605 1.242277
0.376888 1.242174
0.377171 1.243375
0.377454 1.243457
0.377736 1.240925
0.378019 1.244934
0.378302 1.244426
0.378585 1.244283
0.378868 1.245890
0.379151 1.244451
0.379433 1.244371
0.379716 1.245609
0.379999 1.247128
0.380282 1.245503
0.380565 1.247237
0.380848 1.248033
0.381131 1.249165
0.381413 1.249398
0.381696 1.248689
0.381979 1.248672
0.382262 1.249583
0.382545 1.247472
0.382828 1.248733
0.383110 1.249269
0.383393 1.251329
0.383676 1.250630
0.383959 1.251397
0.384242 1.253893
0.384525 1.251438
0.384808 1.252633
0.385090 1.252290
0.385373 1.253298
0.385656 1.252312
0.385939 1.253463
0.386222 1.254549
0.386505 1.253870
0.386787 1.254781
0.387070 1.254680
0.387353 1.255446
0.387636 1.256718
0.387919 1.255622
0.388202 1.255070
0.388484 1.255415
0.388767 1.257907
0.389050 1.258150
0.389333 1.256986
0.389616 1.257744
0.389899 1.258227
0.390182 1.258379
0.390464 1.259564
0.390747 1.258771
0.391030 1.261634
0.391313 1.258664
0.391596 1.260051
0.391879 1.261410
0.392161 1.260164
0.392444 1.259760
0.392727 1.260930
0.393010 1.262365
0.393293 1.262339
0.393576 1.261966
0.393858 1.262656
0.394141 1.262774
0.394424 1.264076
0.394707 1.263885
0.394990 1.260988
0.395273 1.263695
0.395556 1.263998
0.395838 1.264747
